"","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46"
"27","Everolimus (RAD001)","S1120","L1700-02",958.22,"159351-69-6","free base","mTOR","FKBP12/MTOR","Synthetic small molecule","Mammalian","Signaling-related","Everolimus (RAD001) is an mTOR inhibitor of FKBP12 with IC50 of 1.6-2.4 nM.","C(O)CO[C@H]1[C@@H](C[C@@H](CC1)C[C@@H]([C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C([C@]4([C@@H](CC[C@H](O4)C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C([C@@H]([C@@H](O)/C(=C/[C@H](C(C2)=O)C)C)OC)=O)C)C)C)OC)C)O)=O)C)OC",31,"http://www.selleckchem.com/products/Everolimus(RAD001).html","PI3K/Akt/mTOR",1,"b3","C2C12 Diff Tunicamycin","Con",NA,"B3","99.52144","99.66884","99.85542","99.92173","99.91144","99.82972","99.73577","99.75629","99.90273","99.65012","99.87414","99.85604","99.8921","99.89748","100","99.9303","99.9593","99.92435","99.9765","99.95579","99.93554","99.97933","99.92898","99.85908","SG",NA,"B3","93.28365","98.38873","97.46053","87.25038","75.18384","68.22237","73.79154","87.25038","106.2784","132.732","173.1085","207.4517","230.6566","267.3203","301.6635","315.5865","339.7196","344.8246","337.8632","338.3273","335.5427","330.4376","329.9735","321.6198"
"28","Acitretin","S1368","L1700-04",326.43,"55079-83-9","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Acitretin is a second generation retinoid used for psoriasis.","C1=C(C(=C(C(=C1C)/C=C/C(=C/C=C/C(=C/C(O)=O)C)C)C)C)OC",61,"http://www.selleckchem.com/products/Acitretin.html","Others",1,"b4","C2C12 Diff Tunicamycin","Con",NA,"B4","99.90066","99.89451","99.93354","99.91275","99.82558","99.75463","99.59686","99.49014","99.45498","99.62022","99.79097","99.82296","99.80099","99.88174","99.84188","99.84851","99.92616","99.78088","99.82453","99.86115","99.89542","99.91019","99.84139","99.97948","SG",NA,"B4","78.89662","82.60941","81.68121","80.75301","83.5376","98.85282","116.4885","122.5218","135.0524","151.76","181.9263","203.7389","232.513","264.5357","297.0226","322.0839","335.5427","340.1837","341.1118","349.0015","361.5322","365.709","360.604","362.4604"
"29","AT9283","S1134","L1700-02",381.43,"896466-04-9","free base","JAK,Aurora Kinase,Bcr-Abl","JAK,Aurora Kinase,BCR-ABL","Synthetic small molecule","Mammalian","Kinase","AT9283 is a potent JAK2/3 inhibitor with IC50 of 1.2 nM/1.1 nM; also potent to Aurora A/B, Abl(T315I). Phase 1/2.","N(C(=O)NC1C(=NNC=1)C2NC3C(N=2)=CC(=CC=3)CN4CCOCC4)C5CC5",199,"http://www.selleckchem.com/products/AT9283.html","JAK/STAT",1,"b5","C2C12 Diff Tunicamycin","Con",NA,"B5","99.74869","99.57835","99.66828","99.75823","99.86288","99.88733","99.86273","99.8626","99.84188","99.83663","99.87696","99.86452","100","99.98009","99.9763","100","100","100","100","100","100","100","100","100","SG",NA,"B5","69.15057","70.54286","72.39925","78.43253","91.89136","107.6707","147.119","168.9316","176.8212","182.3904","205.5953","230.6566","263.6075","294.238","358.7476","393.5549","426.0417","466.4182","500.2974","531.392","549.4918","556.9173","564.3429","571.3044"
"30","Lopinavir","S1380","L1700-04",628.8,"192725-17-0","free base","HIV Protease","HIV Protease","Synthetic small molecule","Virus","Protease","Lopinavir is a potent HIV protease inhibitor with Ki of 1.3 pM.","C1=CC=C(C(=C1C)OCC(N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@@H](N4CCCNC4=O)C(C)C)O)=O)C",200,"http://www.selleckchem.com/products/Lopinavir.html","Proteases",1,"b6","C2C12 Diff Tunicamycin","Con",NA,"B6","99.68942","99.69944","99.71679","99.80023","99.86385","99.75325","99.69495","99.80659","99.89327","99.9113","99.91165","99.87835","99.79034","99.85755","99.91661","100","99.91621","100","100","100","100","99.97292","99.97898","100","SG",NA,"B6","54.76354","55.69173","53.83534","52.44305","58.94042","87.71448","109.9912","121.1295","122.9859","126.2346","135.0524","157.7932","195.3852","211.1645","232.9771","262.6794","277.9946","277.0664","290.0611","289.597","271.4972","253.8615","250.6128","243.1872"
"31","Ivacaftor (VX-770)","S1144","L1700-02",392.49,"873054-44-5","free base","CFTR","CFTR","Synthetic small molecule","Mammalian","Metabolism-related","Ivacaftor (VX-770) is a potentiator of CFTR targeting G551D-CFTR and F508del-CFTR with EC50 of 100 nM and 25 nM, respectively.","C1=C(C(=CC(=C1C(C)(C)C)NC(C2C(C3=C(NC=2)C=CC=C3)=O)=O)O)C(C)(C)C",198,"http://www.selleckchem.com/products/VX-770.html","Transmembrane Transporters",1,"b7","C2C12 Diff Tunicamycin","Con",NA,"B7","99.49346","99.7795","99.84864","99.9113","99.86875","99.95171","99.96767","99.98038","99.96809","99.86758","99.92518","99.9781","99.97644","100","100","100","99.97416","100","100","100","100","99.9669","99.97961","100","SG",NA,"B7","104.422","105.8143","105.8143","94.67594","89.10677","96.06824","106.2784","115.5603","121.1295","128.091","146.6549","170.3239","200.4902","246.9","276.6023","310.4814","330.9017","363.8527","393.0908","415.3675","455.744","474.772","471.5233","483.1258"
"32","Ondansetron HCl","S1390","L1700-04",329.82,"99614-01-4","hydrochloride","5-HT Receptor","5-HT Receptor","Synthetic small molecule","Mammalian","Receptor","Ondansetron HCl is a serotonin 5-HT3 receptor antagonist. ","C1(=CC=C2C(=C1)C3=C(N2C)CCC(C3=O)CN4C(=NC=C4)C).Cl",200,"http://www.selleckchem.com/products/Ondansetron-hydrochloride.html","Neuronal Signaling",1,"b8","C2C12 Diff Tunicamycin","Con",NA,"B8","99.83482","99.72562","99.54983","99.78993","99.77087","99.67409","99.52185","99.49353","99.59258","99.49733","99.71809","99.77771","99.63348","99.81846","99.8798","99.7786","99.89706","99.813","99.94942","99.85259","99.7681","99.73288","99.90025","99.91551","SG",NA,"B8","89.57087","90.49906","91.42726","83.5376","84.92989","103.4938","119.7372","109.9912","99.78102","114.6321","125.3064","165.2188","194.9211","226.9438","253.8615","260.8229","284.0278","283.5638","277.0664","275.6741","257.5742","238.5462","214.8773","213.9491"
"33","S3I-201","S1155","L1700-02",365.36,"501919-59-1","free base","STAT","STAT","Synthetic small molecule","Mammalian","Signaling-related","S3I-201 shows potent inhibition of STAT3 DNA-binding activity with IC50 of 86 μM, and low activity towards STAT1 and STAT5.","C1(=CC=C(C=C1)S(OCC(NC2=CC=C(C(=C2)O)C(O)=O)=O)(=O)=O)C",199,"http://www.selleckchem.com/products/S31-201.html","JAK/STAT",1,"b9","C2C12 Diff Tunicamycin","Con",NA,"B9","99.80431","99.88195","99.9073","99.9008","99.91427","99.68079","99.8159","99.55306","99.42355","99.51577","99.70718","99.767","99.76459","99.77888","99.88927","99.85755","99.91102","99.87711","99.9781","99.8217","99.97215","99.89404","99.81667","99.97858","SG",NA,"B9","84.4658","88.64268","89.57087","81.21711","77.50433","88.64268","106.7425","123.45","129.4833","140.6216","152.6882","186.1032","225.0874","255.2538","278.4586","306.7686","330.9017","336.935","331.8299","333.2222","314.6583","304.9122","298.4149","280.3151"
"34","Tenofovir Disoproxil Fumarate","S1400","L1700-04",635.51,"202138-50-9","fumarate","Reverse Transcriptase","Reverse Transcriptase","Synthetic small molecule","Virus","Reverse Transcriptase","Tenofovir disoproxil fumarate belongs to nucleotide analogue reverse transcriptase inhibitors (nRTIs). ","N1(C=NC2=C(C=1N)N=CN2C[C@H](OCP(OCOC(OC(C)C)=O)(OCOC(=O)OC(C)C)=O)C).C(=C/C(=O)O)/C(=O)O",201,"http://www.selleckchem.com/products/Tenofovir-Disoproxil-Fumarate.html","Microbiology",1,"b10","C2C12 Diff Tunicamycin","Con",NA,"B10","99.77736","99.67581","99.8764","99.56979","99.56667","99.2188","99.32271","99.08426","99.1228","99.12348","99.35461","99.6155","99.7252","99.85362","99.83801","99.98127","99.93347","99.9763","99.92477","99.90232","100","99.97948","99.90425","99.91813","SG",NA,"B10","97.46053","102.1015","100.7092","95.60414","92.35545","101.6374","119.7372","129.0192","129.9474","136.9088","145.2626","171.2521","206.0594","244.5795","259.8947","288.6688","293.3098","306.3045","297.0226","290.0611","276.6023","263.6075","263.6075","237.6181"
"35","ABT-751 (E7010)","S1165","L1700-02",371.41,"141430-65-1","free base","Microtubule Associated","Microtubules","Synthetic small molecule","Mammalian","Cytoskeleton","ABT-751 (E7010) binds to the colchicine site on β-tubulin and inhibits polymerization of microtubules, not a substrate for the MDR transporter and is active against cell lines resistant to vincristine, doxorubicin, and cisplatin. Phase 1/2.","C1=C(C=CC(=C1)S(=O)(=O)NC2=C(N=CC=C2)NC3=CC=C(C=C3)O)OC",199,"http://www.selleckchem.com/products/ABT-751.html","Cytoskeletal Signaling",1,"b11","C2C12 Diff Tunicamycin","Con",NA,"B11","99.68977","98.99113","98.2235","97.78072","96.49722","95.9187","95.67168","95.70112","95.89011","95.64821","96.68594","97.18535","97.45377","98.97263","99.09737","99.15472","99.27414","98.86687","99.14558","99.52973","98.89105","99.12099","99.25618","99.33644","SG",NA,"B11","99.31693","102.1015","103.0297","98.38873","92.81956","98.38873","109.063","118.3449","138.3011","177.7495","209.3081","260.3589","299.8072","353.1784","387.9857","432.5391","461.3132","481.2694","502.1538","503.5461","513.7562","524.8946","549.0276","541.6021"
"36","Clopidogrel","S1415","L1700-04",419.9,"120202-66-6","sulfate","P2 Receptor","P2 Receptor","Synthetic small molecule","Mammalian","Receptor","Clopidogrel (Plavix) is an oral, thienopyridine class antiplatelet agent.","C1(=CC=CC(=C1Cl)[C@H](N2CCC3=C(C2)C=CS3)C(=O)OC).OS(O)(=O)=O",200,"http://www.selleckchem.com/products/Clopidogrel-bisulfate.html","Neuronal Signaling",1,"b12","C2C12 Diff Tunicamycin","Con",NA,"B12","99.75678","99.80962","99.87524","99.78461","99.64687","99.73356","99.50354","99.07252","99.15147","99.34916","99.60612","99.65033","99.6774","99.74116","99.95503","99.89169","99.95979","99.88733","99.94998","99.95509","100","99.8968","99.97933","100","SG",NA,"B12","95.60414","105.3502","101.6374","96.53233","87.25038","90.03497","108.5989","127.1628","127.6269","130.4115","143.4062","163.8265","197.2415","226.9438","242.259","259.8947","275.6741","270.569","264.0716","246.9","239.4744","228.8002","217.6618","219.5182"
"37","WZ4002","S1173","L1700-02",494.18,"1213269-23-8","free base","EGFR","ERBB","Synthetic small molecule","Mammalian","Kinase","WZ4002 is a novel, mutant-selective EGFR inhibitor for EGFR(L858R)/(T790M) with IC50 of 2 nM/8 nM; does not inhibit ERBB2 phosphorylation (T798I).","C1(=CC(=C(C=C1)NC2=NC=C(C(=N2)OC3=CC(=CC=C3)NC(C=C)=O)Cl)OC)N4CCN(CC4)C",26,"http://www.selleckchem.com/products/WZ4002.html","Protein Tyrosine Kinase",1,"b13","C2C12 Diff Tunicamycin","Con",NA,"B13","99.32816","99.67907","99.61344","99.5575","99.6531","99.62789","99.87248","99.88962","99.81059","99.93977","99.939","99.95441","99.93955","100","99.97678","100","100","100","100","100","100","100","100","100","SG",NA,"B13","85.39399","84.4658","77.04023","74.25565","74.71974","104.8861","155.4727","192.1365","213.0209","229.2643","236.6899","262.6794","323.0121","404.6933","493.8","576.4094","659.4829","720.2797","753.6948","778.756","788.9662","801.9609","813.5634","807.9942"
"38","Tianeptine sodium","S1436","L1700-04",458.93,"30123-17-2","sodium","5-HT Receptor","SLC6A4 (SERT)","Synthetic small molecule","Mammalian","Signaling-related","Tianeptine is a selective serotonin reuptake enhancer (SSRE) compound used for treating major depressive episodes.","C12(=C(C(C3C(S(N1C)(=O)=O)=CC(=CC=3)Cl)NCCCCCCC(=O)[O-])C=CC=C2).[Na+]",200,"http://www.selleckchem.com/products/Tianeptine-sodium-salt.html","Neuronal Signaling",1,"b14","C2C12 Diff Tunicamycin","Con",NA,"B14","99.60806","99.55328","99.28078","99.38258","99.52185","99.25854","99.11396","98.82957","99.18164","99.58996","99.61295","99.68957","99.76057","99.85272","99.83538","99.87828","99.97928","99.90681","99.97997","99.91869","99.89983","99.96062","99.97803","100","SG",NA,"B14","116.4885","114.6321","107.2066","93.28365","86.78629","99.78102","107.2066","112.7758","99.78102","100.7092","114.1681","131.8038","175.8931","212.0927","247.8282","284.0278","315.5865","319.7634","321.1557","323.0121","299.8072","279.3869","270.1049","254.3256"
"39","Danoprevir (ITMN-191)","S1183","L1700-02",731.83,"850876-88-9","free base","HCV Protease","HCV Protease","Synthetic small molecule","Virus","Protease","Danoprevir (ITMN-191) is a peptidomimetic inhibitor of the NS3/4A protease of hepatitis C virus (HCV) with IC50 of 0.2-3.5 nM, inhibition effect for HCV genotypes 1A/1B/4/5/6 is ~10-fold higher than 2B/3A. Phase 2.","[C@@H]1(CN2[C@@H](C1)C(N[C@@]3(C(NS(=O)(=O)C4CC4)=O)[C@@H](C3)/C=C\CCCCC[C@@H](C2=O)NC(OC(C)(C)C)=O)=O)OC(N5CC6=C(C5)C(=CC=C6)F)=O",196,"http://www.selleckchem.com/products/Danoprevir.html","Proteases",1,"b15","C2C12 Diff Tunicamycin","Con",NA,"B15","99.74075","99.8235","99.89259","99.93527","99.75332","99.46568","99.51024","99.23526","99.66656","99.3707","99.55584","99.71221","99.72853","99.73605","99.91683","99.8961","99.84954","99.88062","99.50403","99.90598","99.92477","99.88602","99.84105","99.79186","SG",NA,"B15","111.8476","120.2013","116.0244","112.3117","110.4553","124.8423","139.6934","159.1855","160.5778","174.5008","184.2468","204.203","239.4744","268.7126","284.0278","308.1609","310.9455","308.1609","291.9175","258.9666","249.2205","245.5077","240.8667","233.4412"
"40","Ziprasidone HCl","S1444","L1700-04",449.4,"122883-93-6","hydrochloride","Others","5-HT Receptor, Dopamine Receptor","Synthetic small molecule","Mammalian","Receptor","Ziprasidone HCl was the fifth atypical antipsychotic.","C1(=CC=CC2=C1C(=NS2)N3CCN(CC3)CCC4C(=CC5=C(C=4)CC(N5)=O)Cl).Cl",200,"http://www.selleckchem.com/products/Ziprasidone-hydrochloride.html","Others",1,"b16","C2C12 Diff Tunicamycin","Con",NA,"B16","99.36608","99.63589","99.51701","99.47487","99.39323","98.7189","98.51263","98.1855","98.5798","98.21624","98.1397","98.51831","99.00951","98.85685","99.27767","99.28714","99.35564","99.69647","99.66069","99.85936","99.57517","99.77481","99.83807","99.83898","SG",NA,"B16","121.1295","124.3782","130.4115","126.2346","115.0962","108.5989","116.4885","116.4885","120.6654","129.9474","135.0524","146.6549","165.6829","187.4955","191.6724","221.8387","245.9718","256.182","257.5742","252.9333","254.3256","245.0436","216.7337","207.4517"
"41","Thalidomide","S1193","L1700-02",258.23,"50-35-1","free base","TNF-alpha,E3 Ligase ","Other","Synthetic small molecule","Mammalian","Other","Thalidomide was introduced as a sedative drug, immunomodulatory agent and also is investigated for treating symptoms of many cancers. Thalidomide inhibits an E3 ubiquitin ligase, which is a CRBN-DDB1-Cul4A complex.Phase 3.","C1(N(C(C2C=CC=CC1=2)=O)C3C(NC(CC3)=O)=O)=O",201,"http://www.selleckchem.com/products/Thalidomide.html","Apoptosis",1,"b17","C2C12 Diff Tunicamycin","Con",NA,"B17","99.82813","99.79573","99.77218","99.77412","99.82709","99.51984","99.30447","99.29858","99.1514","99.30433","99.76845","99.84886","99.79041","99.83849","99.90336","99.89417","99.90833","99.88574","100","99.95475","99.92401","99.855","99.92781","99.96151","SG",NA,"B17","108.1348","110.9194","109.9912","102.1015","108.1348","125.3064","127.1628","134.5883","131.8038","140.1575","168.0034","185.175","211.6286","226.0156","253.3974","268.2485","294.7021","302.1277","283.0996","277.9946","257.1102","240.4026","237.6181","233.4412"
"42","Cilomilast","S1455","L1700-04",343.42,"153259-65-5","free base","PDE","PDE","Synthetic small molecule","Mammalian","Metabolism-related","Cilomilast is a potent PDE4 inhibitor with IC50 of about 110 nM, has anti-inflammatory activity and low central nervous system activity.","C1(=C(C=CC(=C1)C2(CCC(CC2)(C(=O)O)[H])C#N)OC)OC3CCCC3",200,"http://www.selleckchem.com/products/Cilomilast(SB-207499).html","Metabolism",1,"b18","C2C12 Diff Tunicamycin","Con",NA,"B18","99.83199","99.83801","99.88898","99.83332","99.80147","99.82213","99.50595","99.28133","99.4668","99.65842","99.41843","99.58154","99.74683","99.88367","99.93969","99.84754","99.92968","99.89521","99.89472","99.90405","100","99.89445","99.93568","99.94708","SG",NA,"B18","104.8861","112.7758","99.78102","92.35545","84.4658","82.60941","91.42726","103.4938","117.8808","129.4833","145.7267","167.0752","198.1698","219.0542","229.7284","235.2976","237.154","240.8667","225.5515","233.4412","234.8335","236.2258","232.513","227.4079"
"43","Dimesna","S1201","L1700-02",326.34,"16208-51-8","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Dimesna is an uroprotective agent used to decrease urotoxicity.","S(CCSSCCS([O-])(=O)=O)([O-])(=O)=O.[Na+].[Na+]",199,"http://www.selleckchem.com/products/Dimesna.html","Others",1,"b19","C2C12 Diff Tunicamycin","Con",NA,"B19","99.64155","99.58097","99.69619","99.61848","99.44096","99.26592","99.06159","98.87156","98.73977","99.01828","99.1851","99.2546","99.51038","99.57711","99.66539","99.86613","99.75166","99.97512","99.7362","99.83054","99.94769","99.75967","99.8829","99.78613","SG",NA,"B19","102.5656","110.4553","103.4938","95.60414","92.81956","95.60414","96.06824","99.31693","108.1348","115.5603","139.2293","161.0419","199.562","226.4797","249.2205","261.7511","271.4972","271.0331","279.3869","274.7459","259.8947","251.541","236.2258","220.4464"
"44","Moxifloxacin HCl","S1465","L1700-04",437.89,"186826-86-8","hydrochloride","Topoisomerase","Other","Synthetic small molecule","Bacteria","Other","Moxifloxacin is a fourth-generation synthetic fluoroquinolone antibacterial agent.","C1(=C(C(=C2C(=C1)C(C(=CN2C3CC3)C(O)=O)=O)OC)N4C[C@@]5([C@](C4)(CCCN5)[H])[H])F.Cl",200,"http://www.selleckchem.com/products/Moxifloxacin.html","DNA Damage",1,"b20","C2C12 Diff Tunicamycin","Con",NA,"B20","99.31132","99.15664","99.19588","99.36006","99.13737","98.69514","98.43763","98.30984","98.78121","98.92973","99.15809","99.41222","99.49892","99.70325","99.77238","99.64929","99.65357","99.75933","99.96883","99.89722","99.9421","99.82032","99.8979","99.95101","SG",NA,"B20","110.9194","114.6321","111.8476","107.6707","99.78102","113.2399","118.809","129.4833","136.4447","138.7652","156.8651","193.9929","229.7284","272.4254","297.0226","316.0506","329.0453","326.2607","325.7966","311.8737","311.8737","303.5199","295.1662","277.9946"
"45","Methotrexate","S1210","L1700-02",454.44,"59-05-2","free base","DHFR","DHFR","Synthetic small molecule","Mammalian","Metabolism-related","Methotrexate is an antimetabolite and antifolate drug, which acts by inhibiting the metabolism of folic acid.","N1=C(N=C2C(=C1N)N=C(C=N2)CN(C3=CC=C(C=C3)C(N[C@@H](CCC(=O)O)C(=O)O)=O)C)N",200,"http://www.selleckchem.com/products/Abitrexate.html","Metabolism",1,"b21","C2C12 Diff Tunicamycin","Con",NA,"B21","99.8251","99.84084","99.81038","99.55901","99.79546","99.49318","99.09821","99.37084","98.90072","99.18987","99.35193","99.27987","99.5423","99.81894","99.76541","100","100","99.84305","99.84395","99.87351","99.94542","99.92545","99.87234","99.90889","SG",NA,"B21","77.96842","79.82481","82.60941","74.25565","75.18384","100.7092","126.6987","140.6216","149.4395","142.0139","164.2906","192.1365","212.0927","236.2258","255.7179","251.0769","266.8562","262.6794","273.3536","259.4307","246.4359","225.5515","212.5568","194.9211"
